Date,VOLATILITY_30D,NEWS_SENTIMENT_DAILY_AVG,NEWS_NEG_SENTIMENT_COUNT,NEWS_POS_SENTIMENT_COUNT,NEWS_NEUTRAL_SENTIMENT_COUNT,RSI_14D,RSI_30D,PX_TO_EBITDA,PX_TO_CASH_FLOW,REL_5D
07/30/2015,23.168,#N/A N/A,35,62,154,39.9469,44.5997,9.1442,8.7952,-3.691
07/31/2015,23.127,0.1507,21,95,209,37.5716,43.3375,9.0642,8.7183,-4.925
08/03/2015,23.873,0.1605,13,40,102,32.0809,40.1925,8.8505,8.5127,-7.087
08/04/2015,25.511,0.237,59,122,221,26.5326,36.547,8.5665,8.2396,-5.781
08/05/2015,25.436,0.2218,192,196,309,29.171,37.7158,8.6233,8.2942,-4.784
08/06/2015,25.436,0.0999,98,207,559,28.7756,37.4622,8.6032,8.2748,-3.561
08/07/2015,25.507,0.1734,54,120,269,30.2462,38.0843,8.6323,8.3028,0.786
08/10/2015,27.616,0.1329,20,42,108,43.7227,44.2613,8.9462,8.6047,-0.564
08/11/2015,31.56,0.2206,45,122,230,33.4112,38.385,8.4806,8.1569,0.521
08/12/2015,31.834,0.2352,81,101,266,37.8455,40.6738,8.6114,8.2827,0.026
08/13/2015,31.837,0.1722,63,87,188,37.7064,40.5936,8.6047,8.2762,-0.29
08/14/2015,31.984,0.1196,46,141,376,39.8487,41.6648,8.6652,8.3345,-2.057
08/17/2015,32.226,0.2825,16,61,109,42.9775,43.2335,8.7549,8.4207,2.023
08/18/2015,31.47,0.1045,28,103,264,41.693,42.582,8.7055,8.3733,0.109
08/19/2015,31.123,0.181,26,109,258,38.8686,41.1343,8.5942,8.2662,0.119
08/20/2015,30.394,0.1468,40,111,241,34.8426,38.9637,8.4178,8.0966,-3.213
08/21/2015,34.505,0.2413,37,108,189,26.2831,33.6078,7.903,7.6013,-2.256
08/24/2015,34.935,0.042,32,47,195,23.864,31.8713,7.7057,7.4116,-0.019
08/25/2015,34.795,-0.3184,221,234,314,25.596,32.7159,7.752,7.4562,2.211
08/26/2015,39.143,0.2326,69,143,273,39.759,40.0896,8.1967,7.8838,2.664
08/27/2015,40.285,0.1107,28,74,214,45.7915,43.5629,8.438,8.116,6.151
08/28/2015,39.71,0.1524,66,170,385,46.4529,43.948,8.4657,8.1426,4.97
08/31/2015,39.683,0.1023,7,43,130,45.5947,43.5081,8.4261,8.1045,1.328
09/01/2015,39.913,0.1421,23,189,466,38.3402,39.608,8.0494,7.7422,1.977
09/02/2015,42.332,0.1136,31,84,245,46.7103,44.3394,8.3947,8.0743,-0.428
09/03/2015,42.537,0.1554,44,136,334,43.9694,42.8583,8.2475,7.9327,-0.152
09/04/2015,42.468,-0.1243,107,175,420,42.4708,42.047,8.1653,7.8536,#N/A N/A
09/07/2015,#N/A N/A,0.1843,10,76,164,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,-0.259
09/08/2015,43.432,0.2068,18,121,252,47.769,45.0224,8.3924,8.0721,0.772
09/09/2015,43.701,0.1371,58,225,536,44.6243,43.3851,8.231,7.9169,0.029
09/10/2015,44.361,0.184,135,893,1910,48.6991,45.6748,8.4119,8.0908,2.956
09/11/2015,44.619,0.2196,41,304,575,51.3136,47.1726,8.5344,8.2087,3.809
09/14/2015,44.225,0.271,15,103,199,53.0423,48.1642,8.6166,8.2877,3.081
09/15/2015,43.188,0.5978,32,373,315,54.574,49.0369,8.6891,8.3575,2.862
09/16/2015,43.148,0.1399,27,152,367,54.7869,49.1556,8.6988,8.3668,-0.728
09/17/2015,43.641,0.0654,36,167,587,49.9581,46.9875,8.5127,8.1878,-0.512
09/18/2015,43.639,0.099,71,154,433,49.0789,46.5863,8.4776,8.1541,-0.795
09/21/2015,42.476,#N/A N/A,41,98,311,52.4536,48.2965,8.6091,8.2805,-0.702
09/22/2015,39.586,0.0658,54,194,700,48.8668,46.7056,8.4739,8.1505,1.069
09/23/2015,39.385,0.0643,34,128,448,50.7117,47.613,8.5426,8.2166,3.976
09/24/2015,39.428,0.0734,36,103,379,52.0877,48.2862,8.5934,8.2655,2.508
09/25/2015,39.373,0.1372,30,161,407,51.4283,48.014,8.0156,8.1548,2.014
09/28/2015,39.654,0.2202,25,126,238,46.4693,45.9178,7.857,7.9934,-0.833
09/29/2015,40.589,0.5809,34,347,315,40.2463,43.0245,7.6208,7.7531,-2.575
09/30/2015,40.648,0.0833,34,131,428,43.2489,44.3552,7.7075,7.8412,-4.296
10/01/2015,40.243,0.0876,27,116,364,41.9313,43.7415,7.6572,7.7901,-4.762
10/02/2015,35.371,0.0841,40,133,430,43.9737,44.6221,7.7131,7.8469,-6.696
10/05/2015,34.386,0.2318,22,87,150,45.015,45.0669,7.741,7.8754,-2.877
10/06/2015,34.377,0.1766,47,147,335,46.4356,45.665,7.7781,7.9131,-3.379
10/07/2015,30.177,0.0808,37,103,330,45.1786,45.1564,7.741,7.8754,-4.52
10/08/2015,29.021,0.0595,15,68,287,42.207,43.9338,7.6516,7.7844,-1.626
10/09/2015,29.931,0.1274,30,122,332,49.5252,46.9737,7.8347,7.9706,-0.778
10/12/2015,29.93,0.1152,14,47,117,48.2201,46.4566,7.7983,7.9337,-0.76
10/13/2015,26.417,0.1733,18,94,224,48.7515,46.6785,7.8116,7.9472,-0.435
10/14/2015,23.583,0.1123,39,128,345,44.6479,45.0716,7.7012,7.8349,1.629
10/15/2015,23.414,0.0981,65,116,357,49.4347,47.0411,7.8165,7.9522,-1.851
10/16/2015,23.316,0.1309,24,94,254,47.2479,46.1896,7.7592,7.8939,-0.681
10/19/2015,21.864,0.0779,17,35,123,49.281,47.0243,7.8074,7.9429,0.414
10/20/2015,21.683,0.1753,16,165,370,54.8246,49.4237,7.95,8.0879,1.958
10/21/2015,20.719,0.1343,57,125,342,54.793,49.4123,7.9493,8.0872,1.813
10/22/2015,20.766,0.1353,38,141,344,59.2016,51.4202,8.0708,8.2109,5.068
10/23/2015,22.501,0.1139,34,110,273,66.4509,55.2046,8.321,8.4654,1.308
10/26/2015,24.506,0.135,31,64,134,55.2325,50.8546,8.0555,8.1953,-1.026
10/27/2015,24.568,0.2943,98,196,313,53.3685,50.0705,8.0045,8.1434,1.262
10/28/2015,26.564,0.7629,54,700,407,62.2414,54.7382,8.3343,8.4789,2.512
10/29/2015,26.633,0.4025,31,291,350,64.1997,55.8773,8.4223,8.5685,0.15
10/30/2015,26.488,0.2539,23,142,241,61.3965,54.7129,8.3504,8.4953,3.476
11/02/2015,26.203,0.0762,12,29,97,64.1464,56.2512,8.4677,8.6147,4.775
11/03/2015,26.29,0.1591,20,92,198,66.2863,57.4871,8.5649,8.7135,1.707
11/04/2015,26.349,0.075,25,78,249,64.584,56.8063,8.525,8.673,-0.179
11/05/2015,26.52,0.1126,39,98,265,61.3683,55.5176,8.4496,8.5962,0.348
11/06/2015,25.647,0.148,24,98,239,61.6349,55.6525,8.4594,8.6062,0.716
11/09/2015,23.623,0.1,29,53,145,60.0719,55.048,8.4251,8.5713,-3.447
11/10/2015,25.753,0.0458,45,96,426,49.5729,50.6356,8.1596,8.3012,-3.575
11/11/2015,25.727,0.2115,85,238,427,48.0036,49.9167,8.1135,8.2543,-1.776
11/12/2015,25.722,0.0624,44,119,441,47.0557,49.4872,8.0862,8.2266,-3.71
11/13/2015,27.359,0.0985,29,96,287,39.7328,45.9432,7.85,7.9863,-4.133
11/16/2015,27.737,0.0915,15,54,164,44.7589,48.0333,7.9783,8.1167,-1.152
11/17/2015,27.728,0.096,23,89,278,43.7211,47.5308,7.9444,8.0822,0.6
11/18/2015,28.871,0.1594,27,123,281,52.5214,51.4322,8.1959,8.3382,0.905
11/19/2015,28.3,0.215,29,137,257,55.615,52.9307,8.3,8.4441,2.834
11/20/2015,28.232,0.1414,22,76,190,56.676,53.4492,8.3364,8.4811,1.48
11/23/2015,28.606,0.1232,8,35,97,52.6371,51.6932,8.2281,8.3709,2.628
11/24/2015,28.253,0.0889,11,73,225,55.1466,52.8612,8.307,8.4512,0.376
11/25/2015,28.136,0.0978,13,75,228,52.877,51.885,8.2476,8.3908,#N/A N/A
11/26/2015,#N/A N/A,0.1134,26,70,189,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,-1.238
11/27/2015,28.017,0.1095,7,46,125,52.2773,51.6297,8.2323,8.3751,-0.421
11/30/2015,27.995,0.2395,8,52,96,53.5412,52.1719,8.2665,8.41,-1.108
12/01/2015,27.693,0.1257,25,96,252,50.7078,51.013,8.1994,8.3417,-1.734
12/02/2015,27.858,0.1726,29,115,247,47.7059,49.7506,8.1253,8.2664,-0.529
12/03/2015,27.646,0.1915,21,97,200,44.7961,48.486,8.0499,8.1896,0.959
12/04/2015,27.877,0.1511,33,104,235,55.226,52.88,8.3175,8.4619,0.144
12/07/2015,26.097,0.1386,15,32,77,53.1099,51.9818,8.2651,8.4085,2.665
12/08/2015,26.004,0.0518,23,68,284,52.9642,51.921,8.2616,8.405,0.981
12/09/2015,23.9,0.0329,30,99,488,45.8874,48.8355,8.0792,8.2194,0.714
12/10/2015,23.702,0.076,31,119,387,47.4799,49.4898,8.1177,8.2585,-1.167
12/11/2015,24.758,0.2308,22,127,229,40.5015,46.1691,7.9087,8.046,-2.311
12/14/2015,24.293,0.1594,17,58,134,39.0543,45.4309,7.8598,7.9962,-5.624
12/15/2015,24.309,0.1908,67,141,275,35.2033,43.3904,7.7208,7.8548,-4.884
12/16/2015,24.537,0.1432,68,115,270,38.0149,44.492,7.7802,7.9152,-5.714
12/17/2015,25.09,0.1113,46,80,224,33.6492,42.1369,7.6152,7.7474,-5.999
12/18/2015,26.032,0.0994,49,164,476,29.1438,39.4374,7.4091,7.5377,-4.541
12/21/2015,26.512,0.3641,30,117,160,33.3772,41.156,7.4999,7.6301,-2.739
12/22/2015,25.056,0.2264,52,206,373,33.2128,41.0632,7.493,7.623,-2.037
12/23/2015,25.475,0.0818,43,76,237,37.7678,42.8998,7.5894,7.7211,-1.79
12/24/2015,25.489,0.1414,29,76,190,36.6369,42.3263,7.3993,8.162,#N/A N/A
12/25/2015,#N/A N/A,0.0322,13,22,110,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,-1.751
12/28/2015,24.226,0.0917,12,24,72,34.3274,41.1395,7.3164,8.0706,-1.475
12/29/2015,24.342,0.2206,36,66,124,40.7136,43.7294,7.4479,8.2157,-1.099
12/30/2015,24.573,-0.1525,86,91,205,37.787,42.3052,7.3506,8.1084,-2.12
12/31/2015,22.839,-0.2892,118,70,185,33.9718,40.3339,7.2095,7.9527,#N/A N/A
01/01/2016,#N/A N/A,-0.1844,47,47,97,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,-0.139
01/04/2016,22.323,0.1418,11,38,96,34.284,40.4593,7.2157,7.9595,-1.95
01/05/2016,23.036,0.2296,31,117,207,29.8289,38.0337,7.0349,7.7601,-3.295
01/06/2016,23.334,-0.2607,180,141,299,26.9567,36.3188,6.8972,7.6082,-4.566
01/07/2016,25.437,-0.3025,216,222,276,22.1091,33.0584,6.6061,7.2871,-2.043
01/08/2016,25.71,0.1809,131,159,296,23.8781,33.7962,6.6411,7.3256,-2.147
01/11/2016,26.574,0.3041,37,86,134,29.2083,36.041,6.7486,7.4443,1.24
01/12/2016,27.116,0.2036,59,164,313,33.7581,38.0212,6.8465,7.5523,1.828
01/13/2016,27.781,0.1886,50,140,278,30.0234,35.9518,6.6705,7.3581,4.324
01/14/2016,29.004,0.0937,32,85,261,36.3121,38.8073,6.8164,7.5191,2.397
01/15/2016,29.536,0.1003,47,79,231,32.7551,36.8978,6.6527,7.3385,#N/A N/A
01/18/2016,#N/A N/A,0.1742,22,43,87,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.31
01/19/2016,27.012,0.0854,29,66,199,32.0894,36.5322,6.6205,7.303,0.961
01/20/2016,27.132,0.0607,53,104,387,32.498,36.7116,6.6294,7.3128,0.007
01/21/2016,27.064,0.0541,37,86,340,31.7231,36.3113,6.5958,7.2758,2.708
01/22/2016,31.862,0.1238,64,116,278,46.1668,43.0274,6.9465,7.6626,2.556
01/25/2016,32.043,0.0741,46,52,168,42.4288,41.2857,6.8109,7.513,2.233
01/26/2016,31.539,0.1454,80,179,403,43.7902,41.9608,6.8486,7.5546,-4.693
01/27/2016,36.862,0.6172,254,792,556,33.5758,36.7405,6.3986,7.0582,-3.553
01/28/2016,36.901,0.4239,245,397,389,35.2349,37.56,6.4445,7.1088,-5.672
01/29/2016,38.577,0.2635,107,199,313,42.71,41.3712,6.6671,7.3543,-6.142
02/01/2016,38.257,0.1112,13,47,133,41.2735,40.6525,6.6048,7.2856,-5.481
02/02/2016,37.918,0.2252,62,161,304,38.3009,39.1449,6.4712,7.1383,1.541
02/03/2016,38.275,0.1986,47,130,256,42.5724,41.3043,6.5993,7.2796,1.484
02/04/2016,38.313,0.1111,61,95,254,43.1392,41.5909,6.6164,7.2984,-0.318
02/05/2016,38.588,-0.1049,74,72,219,38.8752,39.53,6.4397,7.1035,3.096
02/08/2016,38.864,0.1263,15,36,92,41.2739,40.6965,6.5075,7.1783,3.298
02/09/2016,38.824,0.1691,45,94,201,41.2387,40.6801,6.5061,7.1768,1.047
02/10/2016,38.237,0.0755,30,49,160,39.9185,40.0786,6.4568,7.1224,1.578
02/11/2016,38.154,0.091,26,50,149,38.8579,39.5991,6.4178,7.0793,0.787
02/12/2016,37.943,0.0871,46,52,156,39.7352,39.9771,6.4376,7.1012,#N/A N/A
02/15/2016,#N/A N/A,0.1663,18,35,71,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,-0.546
02/16/2016,39.097,0.1147,15,59,148,47.1916,43.3292,6.6191,7.3015,-0.705
02/17/2016,38.825,0.0872,160,218,674,50.8492,45.1005,6.7205,7.4133,-1.401
02/18/2016,38.798,0.0461,212,256,1111,46.4911,43.3394,6.5931,7.2728,-2.243
02/19/2016,36.6,0.0773,204,245,804,45.989,43.1333,6.578,7.2561,-1.202
02/22/2016,36.662,0.1068,124,150,403,48.2854,44.1817,6.6356,7.3196,-3.328
02/23/2016,36.927,-0.0957,191,150,586,43.136,42.0889,6.4856,7.1541,-2.21
02/24/2016,36.942,-0.0514,144,144,611,47.0512,43.86,6.5821,7.2607,-1.225
02/25/2016,36.206,-0.046,149,139,650,48.8273,44.6793,6.6274,7.3105,-0.662
02/26/2016,35.574,-0.1726,320,164,707,49.244,44.8685,6.6376,7.3219,0.489
02/29/2016,34.833,0.0767,14,39,134,48.6187,44.6369,6.6226,7.3052,3.104
03/01/2016,36.703,-0.1746,232,162,491,58.5199,49.3566,6.8856,7.5954,1.849
03/02/2016,36.704,-0.0545,121,110,520,59.0073,49.6112,6.9006,7.612,2.704
03/03/2016,36.691,0.0503,56,83,339,60.7025,50.489,6.952,7.6687,3.534
03/04/2016,33.546,0.064,99,116,437,63.9361,52.2224,7.0554,7.7827,1.698
03/07/2016,33.161,0.0494,23,46,185,59.9269,50.8325,6.9774,7.6966,0.451
03/08/2016,33.238,-0.2433,204,106,376,57.0864,49.8217,6.9198,7.6331,0.225
03/09/2016,25.615,0.0541,44,74,305,57.3198,49.932,6.926,7.6399,-0.133
03/10/2016,25.586,0.1132,41,80,226,57.4583,49.9952,6.9294,7.6437,-1.818
03/11/2016,23.818,0.1526,179,216,436,60.4688,51.3793,7.0041,7.7261,-0.253
03/14/2016,23.569,0.1113,16,43,108,61.1745,51.7091,7.0219,7.7457,1.631
03/15/2016,23.075,0.1205,43,90,243,66.3072,54.2526,7.163,7.9014,2.834
03/16/2016,22.738,0.11,82,141,373,69.2602,55.8749,7.2582,8.0064,1.962
03/17/2016,22.784,0.1607,64,124,277,68.4698,55.6254,7.2465,7.9935,2.195
03/18/2016,20.79,0.0875,63,127,407,68.741,55.7696,7.2547,8.0026,1.697
03/21/2016,20.73,0.3762,32,214,262,68.688,55.754,7.2541,8.0018,0.36
03/22/2016,20.724,0.1501,323,898,2037,70.6618,56.7689,7.3095,8.063,-0.316
03/23/2016,20.626,0.1342,52,236,580,67.3324,55.8044,7.2691,8.0185,0.105
03/24/2016,20.553,0.0828,42,123,415,64.77,55.05,7.5462,8.7721,#N/A N/A
03/25/2016,#N/A N/A,0.1016,50,122,355,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,-0.078
03/28/2016,20.716,0.1231,13,40,108,62.1137,54.2582,7.5119,8.7323,1.503
03/29/2016,20.281,-0.2774,334,243,546,69.1758,57.5358,7.6897,8.939,1.957
03/30/2016,20.401,0.101,123,168,518,73.2328,59.7864,7.824,9.095,1.547
03/31/2016,19.346,0.1149,43,152,434,70.2153,58.8088,7.7833,9.0477,2.238
04/01/2016,19.288,0.0805,37,119,389,72.3665,59.9959,7.8547,9.1307,4.151
04/04/2016,19.323,0.1578,9,51,122,74.5991,61.2997,7.9354,9.2245,2.469
04/05/2016,18.106,0.1906,29,120,246,67.764,58.9939,7.8418,9.1158,1.145
04/06/2016,17.936,0.1647,33,116,249,70.3337,60.3484,7.9239,9.2113,0.457
04/07/2016,19.658,0.1207,32,103,270,59.5719,56.3,7.7511,9.0104,0.006
04/08/2016,19.664,-0.1616,99,76,236,59.8996,56.4498,7.7597,9.0203,-0.73
04/11/2016,19.57,0.1636,14,41,91,60.9228,56.9085,7.7854,9.0502,-0.234
04/12/2016,16.599,0.1745,29,88,179,64.7442,58.6838,7.8868,9.1681,0.209
04/13/2016,16.926,0.2755,48,103,159,68.4839,60.5771,8.0011,9.3009,1.253
04/14/2016,16.909,0.2286,30,107,191,68.6184,60.647,8.0054,9.3059,-0.515
04/15/2016,17.95,0.1645,71,133,281,58.535,56.7411,7.8447,9.1191,-3.877
04/18/2016,18.945,0.1261,24,52,127,50.1718,53.0203,7.6754,8.9224,-4.997
04/19/2016,18.818,0.0785,56,116,385,48.3814,52.1691,7.6347,8.8751,-5.291
04/20/2016,18.815,0.1298,63,150,365,49.1358,52.4738,7.6504,8.8933,-5.862
04/21/2016,19.204,0.1207,58,92,231,45.3704,50.7121,7.5676,8.797,-4.295
04/22/2016,19.033,0.1042,49,105,277,44.4532,50.2755,7.5469,8.7729,-1.926
04/25/2016,19.136,0.2301,28,67,125,42.5372,49.366,7.504,8.7231,-1.97
04/26/2016,18.327,0.3129,64,176,244,40.2635,48.267,7.4519,8.6625,-8.374
04/27/2016,26.21,0.5352,415,660,417,26.5777,40.0223,6.9856,8.1205,-9.837
04/28/2016,27.538,0.2756,354,402,499,22.7624,37.0264,6.7721,7.8722,-10.17
04/29/2016,27.59,-0.1158,125,110,350,21.5481,36.0099,6.6942,7.7818,-10.615
05/02/2016,27.578,0.0997,9,33,92,21.4351,35.9163,6.6871,7.7735,-7.535
05/03/2016,28.044,-0.1484,84,87,199,27.7204,38.464,6.7971,7.9013,-1.644
05/04/2016,28.109,0.1361,103,146,330,26.2657,37.4732,6.7264,7.8191,-0.469
05/05/2016,28.167,0.185,80,138,274,24.9145,36.539,6.6585,7.7402,-0.696
05/06/2016,28.169,0.1222,76,135,358,24.1812,36.0303,6.6214,7.6971,0.187
05/09/2016,26.885,0.0919,24,35,106,24.5033,36.1541,6.6264,7.7029,-2.839
05/10/2016,26.246,0.1567,32,92,213,27.4892,37.2839,6.6714,7.7552,-2.418
05/11/2016,26.277,0.1043,25,80,230,25.8961,36.3234,6.6064,7.6796,-3.743
05/12/2016,26.402,0.0917,52,64,188,22.5411,34.1531,6.4514,7.4995,-1.87
05/13/2016,26.022,0.3131,158,259,334,23.4273,34.489,6.4643,7.5144,0.785
05/16/2016,29.041,0.3455,28,111,150,37.7451,40.3632,6.7042,7.7934,1.892
05/17/2016,28.629,0.3366,106,329,450,36.883,39.9333,6.6764,7.761,3.056
05/18/2016,28.628,0.4105,38,271,320,40.8729,41.696,6.7528,7.8498,5.503
05/19/2016,28.573,0.1275,24,152,389,39.9577,41.2744,6.7271,7.8199,4.9
05/20/2016,28.858,0.1261,26,161,408,43.7977,42.9646,6.7999,7.9046,3.65
05/23/2016,28.841,0.2703,14,67,113,48.0427,44.9103,6.8863,8.0051,3.262
05/24/2016,28.887,0.2386,32,171,300,52.7154,47.1752,6.9913,8.1271,3.189
05/25/2016,29.602,0.0788,28,115,379,57.5284,49.6792,7.1141,8.2699,4.039
05/26/2016,29.371,0.0883,32,125,392,59.5643,50.7877,7.1705,8.3355,3.041
05/27/2016,28.797,0.1252,27,112,299,59.3316,50.6999,7.1663,8.3305,#N/A N/A
05/30/2016,#N/A N/A,0.0618,19,38,138,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.141
05/31/2016,28.793,0.0663,38,46,153,57.3615,49.9706,7.1313,8.2898,-0.543
06/01/2016,28.97,0.1138,53,114,313,52.044,47.9325,7.0313,8.1736,-2.593
06/02/2016,28.902,0.107,38,132,371,49.4354,46.8869,6.9784,8.1122,-2.899
06/03/2016,28.938,0.0738,92,118,401,50.1624,47.2089,6.9927,8.1288,-2.196
06/06/2016,29.07,0.0663,3,29,113,52.7594,48.3586,7.0434,8.1877,-1.543
06/07/2016,29.088,0.1709,21,106,235,54.2071,49.0058,7.072,8.2209,-0.451
06/08/2016,21.605,0.0651,19,78,269,53.8076,48.8632,7.0656,8.2134,1.482
06/09/2016,19.355,0.0998,64,127,380,56.5298,50.049,7.1163,8.2724,1.077
06/10/2016,19.169,0.1086,67,114,310,52.6692,48.6998,7.0577,8.2043,0.133
06/13/2016,19.822,0.0522,18,79,325,46.4604,46.3511,6.9513,8.0806,0.16
06/14/2016,19.271,0.0444,66,373,1654,47.0023,46.5659,6.9599,8.0906,0.438
06/15/2016,18.999,0.0579,38,144,547,45.6747,46.0574,6.937,8.064,-0.341
06/16/2016,18.697,0.0894,30,125,380,47.7124,46.8269,6.9663,8.098,-2.384
06/17/2016,19.999,0.0589,66,88,321,39.1495,43.3619,6.8078,7.9137,-2.498
06/20/2016,20.024,0.0675,30,38,138,38.381,43.0207,6.7913,7.8947,-2.23
06/21/2016,20.078,0.1092,74,125,343,42.6508,44.6085,6.8492,7.9619,-2.295
06/22/2016,19.86,0.079,66,101,328,41.2817,44.0442,6.8235,7.932,-3.133
06/23/2016,18.337,0.0915,48,61,193,44.2274,45.141,6.8628,7.9777,-0.399
06/24/2016,20.503,0.0445,30,53,233,34.9563,41.0543,7.008,8.2045,0.784
06/27/2016,17.858,0.0439,11,21,84,31.3873,39.2049,6.9059,8.085,0.112
06/28/2016,18.559,0.0466,38,47,196,39.028,42.271,7.0222,8.2212,-0.503
06/29/2016,18.42,0.1417,72,99,238,42.6238,43.8032,7.083,8.2923,0.165
06/30/2016,18.764,0.0514,45,63,263,47.5581,45.9997,7.1731,8.3977,-0.534
07/01/2016,18.513,0.0956,58,129,390,48.7062,46.5223,7.1948,8.4232,#N/A N/A
07/04/2016,#N/A N/A,0.1582,7,31,73,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,-1.144
07/05/2016,18.319,0.1624,26,43,88,45.3855,45.1205,7.1273,8.3441,-1.021
07/06/2016,17.78,0.0941,60,101,282,47.6899,46.128,7.1678,8.3916,0.317
07/07/2016,16.943,-0.0889,56,54,174,49.4345,46.8938,7.1986,8.4276,-0.344
07/08/2016,16.932,0.1045,25,83,242,52.5128,48.2668,7.2541,8.4926,-0.482
07/11/2016,16.982,0.1748,16,38,81,53.7423,48.8217,7.2766,8.5189,-0.472
07/12/2016,17.025,0.2023,46,91,174,55.5596,49.6413,7.3096,8.5576,-1.08
07/13/2016,16.596,-0.0962,55,51,170,52.7688,48.6342,7.2684,8.5093,-0.163
07/14/2016,17.504,0.1574,35,101,212,60.2711,52.1407,7.4124,8.6779,0.667
07/15/2016,17.497,0.173,26,79,172,60.2175,52.1215,7.4117,8.6771,1.526
07/18/2016,17.648,0.0607,10,25,102,63.8556,53.9602,7.4904,8.7693,1.963
07/19/2016,17.612,0.1216,17,90,235,63.9907,54.0297,7.4934,8.7728,2.212
07/20/2016,17.609,0.2078,30,97,185,64.3139,54.1909,7.5002,8.7807,0.582
07/21/2016,17.557,0.2681,41,125,210,60.8501,53.058,7.4604,8.7341,-0.732
07/22/2016,17.537,0.1499,54,92,208,56.1212,51.4417,7.4027,8.6665,-2.566
07/25/2016,17.406,0.2163,14,59,113,49.0796,48.8051,7.3036,8.5506,-3.445
07/26/2016,17.523,0.1543,100,125,263,45.9295,47.5261,7.2533,8.4917,3.297
07/27/2016,25.755,0.7197,180,746,446,67.1877,58.1584,7.7245,9.0434,4.702
07/28/2016,25.974,0.6653,77,488,339,69.9992,60.0136,7.8288,9.1655,5.695
07/29/2016,24.793,0.1456,64,170,400,69.4003,59.7572,7.8191,9.154,8.83
08/01/2016,25.099,0.1134,13,44,112,72.9307,62.1259,7.9571,9.3157,8.688
08/02/2016,25.662,0.0862,92,95,288,65.94,59.0576,7.8393,9.1778,2.891
08/03/2016,25.727,0.1497,62,91,199,68.641,60.7316,7.9376,9.2928,1.739
08/04/2016,25.73,0.1688,20,107,236,68.8037,60.8328,7.9436,9.2999,2.7
08/05/2016,23.973,0.067,38,94,335,71.9571,62.8267,8.0644,9.4413,1.717
08/08/2016,23.211,0.1817,13,57,121,73.5488,63.8782,8.1312,9.5195,2.965
08/09/2016,22.958,0.2381,67,139,237,74.3247,64.3934,8.1642,9.5581,1.54
08/10/2016,23.239,0.0874,39,94,283,70.24,62.6908,8.1035,9.487,0.941
08/11/2016,23.155,0.1027,55,109,321,69.8826,62.5429,8.0982,9.4808,0.597
08/12/2016,23.16,0.0382,70,124,598,70.4607,62.8665,8.117,9.5028,0.597
08/15/2016,22.878,0.1101,20,47,128,73.3279,64.5152,8.2145,9.617,0.69
08/16/2016,22.942,0.2089,76,161,314,72.743,64.288,8.207,9.6082,0.818
08/17/2016,23.015,0.1548,47,175,386,71.7567,63.9156,8.195,9.5941,1.009
08/18/2016,23.056,0.1161,57,101,264,70.8515,63.5822,8.1845,9.5818,1.099
08/19/2016,23.058,0.1435,32,87,193,71.6226,63.971,8.2055,9.6064,-0.545
08/22/2016,23.333,0.1205,28,46,120,65.9219,61.8954,8.1417,9.5318,-0.883
08/23/2016,23.153,0.1389,29,117,310,67.0516,62.4003,8.1672,9.5616,-0.781
08/24/2016,22.881,0.1251,43,92,250,61.7361,60.4037,8.1057,9.4896,-0.724
08/25/2016,22.968,0.0903,73,112,331,58.9146,59.3027,8.0712,9.4492,-1.544
08/26/2016,22.989,0.093,53,150,458,55.1941,57.8096,8.0239,9.3938,-1.455
08/29/2016,23.005,0.1112,26,44,117,54.4882,57.5243,8.0149,9.3833,-2.136
08/30/2016,23.198,-0.1394,345,282,863,49.8015,55.5846,7.9534,9.3113,-1.583
08/31/2016,23.09,-0.1633,418,370,900,50.3622,55.7728,7.9609,9.3201,-0.707
09/01/2016,22.902,0.0664,177,196,692,53.859,56.9609,8.0082,9.3754,0.233
09/02/2016,22.418,0.0696,127,160,547,58.8182,58.7792,8.0832,9.4632,#N/A N/A
09/05/2016,#N/A N/A,0.0394,29,44,198,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.543
09/06/2016,22.22,0.1577,32,108,259,58.6147,58.7022,8.0809,9.4606,1.757
09/07/2016,12.582,0.1292,94,283,716,61.7506,59.8973,8.1305,9.5186,-1.019
09/08/2016,14.666,0.1188,233,1184,3174,45.7028,53.062,7.9174,9.2691,-1.418
09/09/2016,16.24,0.1271,147,339,844,36.9906,48.2669,7.7381,9.0592,-1.176
09/12/2016,16.766,0.095,17,65,196,47.4229,52.5539,7.9114,9.2621,3.034
09/13/2016,17.565,0.0559,45,109,446,55.9561,56.5968,8.0997,9.4826,6.077
09/14/2016,20.004,0.0679,71,215,772,65.2102,61.7308,8.3863,9.8181,11.261
09/15/2016,22.112,0.1817,55,311,652,71.6023,65.8836,8.6714,10.1519,10.841
